"Date","Event","Data"
5/22/2025 12:53:01 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.50 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 12:53:10 AM,LogTherapyStart,BatteryLevel = [2.84 V] - LeadImpedance = [1979 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 1:11:30 AM,LogTherapyEnd,TherapyDuration = [1100 sec] - TherapyEndCause = [StopByOrder]
5/22/2025 1:11:34 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1770 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 1:11:55 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1773 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 1:44:32 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.50 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [396.5 micro sec] - Frequency = [50 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 1:44:35 AM,LogTherapyStart,BatteryLevel = [2.83 V] - LeadImpedance = [1968 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 1:45:32 AM,LogTherapyEnd,TherapyDuration = [57 sec] - TherapyEndCause = [StopByOrder]
5/22/2025 1:45:34 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1855 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 1:45:42 AM,LogTherapyStart,BatteryLevel = [2.85 V] - LeadImpedance = [1923 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 1:46:00 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [396.5 micro sec] - Frequency = [50 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 1:47:26 AM,LogTherapyEnd,TherapyDuration = [103 sec] - TherapyEndCause = [StopByOrder]
5/22/2025 1:48:30 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 1:50:04 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1999 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:23:10 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [Off] - Terminal[2] = [-] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:23:16 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2832 Ohms] - Terminal[0] = [+] - Terminal[1] = [Off] - Terminal[2] = [-] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:23:25 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2829 Ohms] - Terminal[0] = [+] - Terminal[1] = [Off] - Terminal[2] = [-] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:23:38 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2729 Ohms] - Terminal[0] = [+] - Terminal[1] = [Off] - Terminal[2] = [-] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:23:54 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [-] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:23:58 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2005 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [-] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:24:08 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2120 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [-] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:24:16 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [Off] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:24:19 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2511 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [Off] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:24:32 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:24:35 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1812 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:25:08 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [+] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [-] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:25:15 AM,LogMeasureImpedanceByOrder,LeadImpedance = [743 Ohms] - Terminal[0] = [+] - Terminal[1] = [+] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [-]
5/22/2025 2:25:27 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [-] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:25:56 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [Off] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [-] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:25:59 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1492 Ohms] - Terminal[0] = [Off] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [-]
5/22/2025 2:26:10 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [Off] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:26:12 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2381 Ohms] - Terminal[0] = [Off] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:26:25 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.45 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [Off] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:26:39 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.40 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.40 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [Off] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:28:13 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2594 Ohms] - Terminal[0] = [Off] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:28:23 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2644 Ohms] - Terminal[0] = [Off] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:28:27 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2549 Ohms] - Terminal[0] = [Off] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:28:31 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2556 Ohms] - Terminal[0] = [Off] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:28:39 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.40 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.40 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:28:42 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1938 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:28:47 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.40 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.40 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [Off] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:28:50 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2717 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [Off] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:28:53 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2722 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [Off] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:28:55 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2722 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [Off] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:29:02 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.40 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.40 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [-] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:29:05 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2217 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [-] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:29:07 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2178 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [-] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:29:23 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.40 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.40 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [Off] - Terminal[1] = [+] - Terminal[2] = [-] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:30:01 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Disabled] - RollPauseMode = [Disabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.7 sec] - TherapyRate = [18] bpm - RiseTime = [0.6] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.40 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [360] min - TherapyDelay = [0 min] - UprightPause = [0 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.00 mA] - MinPhasicAmplitude = [0.40 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
5/22/2025 2:30:20 AM,LogMeasureImpedanceByOrder,LeadImpedance = [2002 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:30:27 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1977 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
5/22/2025 2:30:32 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1969 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
